transaction_id,customer_id,transaction_date,merchant,category,amount,state,is_fraud
T004047,C0141,2024-04-01,CVS Pharmacy,Healthcare,225.46,VA,0
T004048,C0017,2024-05-27,Spotify,Entertainment,55.89,FL,0
T004049,C0141,2024-03-13,Chevron,Gas,30.83,VA,0
T004050,C0059,2024-08-28,Safeway,Groceries,155.91,TX,0
T004051,C0017,2024-05-21,Walmart,Shopping,198.32,FL,0
T004052,C0022,2024-05-29,Urgent Care,Healthcare,178.28,NY,0
T004053,C0092,2024-05-13,Chipotle,Dining,86.64,MD,0
T004054,C0135,2024-04-19,Dominion Energy,Utilities,40.8,DC,0
T004055,C0003,2024-10-25,Amazon,Shopping,171.28,DC,0
T004056,C0127,2024-02-18,Chevron,Gas,50.83,DC,0
T004057,C0136,2024-01-31,CVS Pharmacy,Healthcare,38.97,FL,0
T004058,C0123,2024-06-08,Netflix,Entertainment,16.34,VA,0
T004059,C0024,2024-04-27,McDonalds,Dining,57.64,TX,0
T004060,C0044,2024-09-05,Chipotle,Dining,97.83,DC,0
T004061,C0117,2024-11-10,Chipotle,Dining,83.85,MD,0
T004062,C0082,2024-03-06,ExxonMobil,Gas,39.84,MD,0
T004063,C0014,2024-03-14,Shell,Gas,71.82,TX,0
T004064,C0169,2024-02-06,AMC Theaters,Entertainment,25.48,CA,0
T004065,C0181,2024-07-25,Netflix,Entertainment,6.83,MD,0
T004066,C0014,2024-06-20,Airbnb,Travel,782.61,TX,0
T004067,C0086,2024-03-11,Safeway,Groceries,50.28,MD,0
T004068,C0025,2024-01-14,Target,Shopping,210.8,TX,0
T004069,C0027,2024-05-11,CVS Pharmacy,Healthcare,102.73,MD,0
T004070,C0037,2024-07-24,Whole Foods,Groceries,96.39,IL,0
T004071,C0190,2024-03-10,Marriott,Travel,689.66,NY,0
T004072,C0009,2024-10-27,Walgreens,Healthcare,47.84,CA,0
T004073,C0013,2024-03-12,Urgent Care,Healthcare,199.95,MD,0
T004074,C0170,2024-02-28,Whole Foods,Groceries,156.47,FL,0
T004075,C0079,2024-10-21,AMC Theaters,Entertainment,10.56,DC,0
T004076,C0045,2024-09-21,Walgreens,Healthcare,119.86,MD,0
T004077,C0055,2024-11-02,Marriott,Travel,240.62,NY,0
T004078,C0106,2024-03-05,Walmart,Shopping,120.04,MD,0
T004079,C0103,2024-11-08,Walmart,Shopping,229.72,VA,0
T004080,C0045,2024-08-07,Best Buy,Shopping,108.76,MD,0
T004081,C0014,2024-08-11,Walgreens,Healthcare,227.6,TX,0
T004082,C0122,2024-12-04,Spotify,Entertainment,36.51,CA,0
T004083,C0093,2024-04-28,Airbnb,Travel,317.16,VA,0
T004084,C0024,2024-07-15,Walgreens,Healthcare,294.73,TX,0
T004085,C0086,2024-09-06,McDonalds,Dining,94.04,MD,0
T004086,C0041,2024-11-23,Walgreens,Healthcare,158.16,TX,0
T004087,C0107,2024-02-23,ExxonMobil,Gas,36.0,MD,0
T004088,C0095,2024-07-26,AMC Theaters,Entertainment,51.69,IL,0
T004089,C0041,2024-05-18,Best Buy,Shopping,463.04,TX,0
T004090,C0185,2024-06-22,Walgreens,Healthcare,70.43,VA,0
T004091,C0177,2024-11-20,BP,Gas,72.84,NY,0
T004092,C0087,2024-05-28,AMC Theaters,Entertainment,16.14,TX,0
T004093,C0194,2024-10-30,Chevron,Gas,29.04,NY,0
T004094,C0122,2024-11-24,Starbucks,Dining,60.34,CA,0
T004095,C0108,2024-06-14,AMC Theaters,Entertainment,19.93,FL,0
T004096,C0074,2024-09-13,ExxonMobil,Gas,64.94,VA,0
T004097,C0148,2024-02-21,Kroger,Groceries,90.79,FL,0
T004098,C0076,2024-11-11,Comcast,Utilities,133.43,VA,0
T004099,C0140,2024-02-19,Local Bistro,Dining,48.99,DC,0
T004100,C0129,2024-07-20,Chipotle,Dining,108.66,NY,0
T004101,C0051,2024-01-15,Verizon,Utilities,71.62,DC,0
T004102,C0054,2024-07-13,Comcast,Utilities,40.02,CA,0
T004103,C0199,2024-05-20,Whole Foods,Groceries,116.53,IL,0
T004104,C0124,2024-07-16,Trader Joes,Groceries,151.74,CA,0
T004105,C0031,2024-05-26,Delta Airlines,Travel,348.67,NY,0
T004106,C0197,2024-07-22,Best Buy,Shopping,104.21,FL,0
T004107,C0037,2024-12-25,Airbnb,Travel,272.4,IL,0
T004108,C0053,2024-08-23,Netflix,Entertainment,12.63,DC,0
T004109,C0151,2024-04-20,Amazon,Shopping,206.77,IL,0
T004110,C0130,2024-04-02,Chipotle,Dining,80.62,CA,0
T004111,C0099,2024-02-15,Best Buy,Shopping,315.9,FL,0
T004112,C0173,2024-12-15,Kroger,Groceries,180.02,FL,0
T004113,C0085,2024-01-17,Netflix,Entertainment,10.77,VA,0
T004114,C0044,2024-02-28,CVS Pharmacy,Healthcare,126.39,DC,0
T004115,C0146,2024-02-11,Amazon,Shopping,109.42,DC,0
T004116,C0070,2024-12-06,Steam,Entertainment,28.06,IL,0
T004117,C0053,2024-05-24,Amazon,Shopping,37.11,DC,0
T004118,C0177,2024-02-01,Amazon,Shopping,478.18,NY,0
T004119,C0127,2024-02-07,Netflix,Entertainment,59.67,DC,0
T004120,C0024,2024-01-06,Local Bistro,Dining,117.29,TX,0
T004121,C0182,2024-01-25,Chipotle,Dining,103.33,TX,0
T004122,C0042,2024-09-28,Trader Joes,Groceries,121.13,IL,0
T004123,C0107,2024-10-05,Local Bistro,Dining,119.92,MD,0
T004124,C0019,2024-05-29,Trader Joes,Groceries,45.99,TX,0
T004125,C0198,2024-09-13,Spotify,Entertainment,54.24,DC,0
T004126,C0078,2024-01-31,Target,Shopping,116.62,IL,0
T004127,C0109,2024-10-16,Kroger,Groceries,197.19,NY,0
T004128,C0152,2024-10-05,Starbucks,Dining,52.04,IL,0
T004129,C0124,2024-09-10,Chipotle,Dining,22.76,CA,0
T004130,C0181,2024-01-09,McDonalds,Dining,119.6,MD,0
T004131,C0119,2024-09-23,Trader Joes,Groceries,120.02,DC,0
T004132,C0075,2024-03-08,Chipotle,Dining,102.44,VA,0
T004133,C0162,2024-03-10,Walmart,Shopping,455.69,TX,0
T004134,C0020,2024-08-31,Steam,Entertainment,51.7,MD,0
T004135,C0098,2024-04-06,Best Buy,Shopping,308.52,CA,0
T004136,C0021,2024-06-03,Kroger,Groceries,130.64,NY,0
T004137,C0098,2024-03-27,McDonalds,Dining,37.45,CA,0
T004138,C0090,2024-02-08,Amazon,Shopping,359.34,DC,0
T004139,C0086,2024-01-27,Spotify,Entertainment,27.6,MD,0
T004140,C0170,2024-02-04,Airbnb,Travel,354.89,FL,0
T004141,C0089,2024-06-14,Walgreens,Healthcare,60.9,IL,0
T004142,C0190,2024-01-02,Amazon,Shopping,82.38,NY,0
T004143,C0125,2024-10-25,Local Bistro,Dining,69.71,DC,0
T004144,C0071,2024-07-18,Urgent Care,Healthcare,185.31,NY,0
T004145,C0154,2024-01-16,Netflix,Entertainment,25.31,NY,0
T004146,C0161,2024-08-19,Urgent Care,Healthcare,110.88,FL,0
T004147,C0103,2024-07-05,Spotify,Entertainment,47.81,VA,0
T004148,C0038,2024-11-22,Airbnb,Travel,593.31,DC,0
T004149,C0100,2024-11-30,BP,Gas,41.7,IL,0
T004150,C0067,2024-08-31,Shell,Gas,21.35,NY,0
T004151,C0076,2024-04-23,Amazon,Shopping,17.47,VA,0
T004152,C0131,2024-05-13,BP,Gas,22.43,CA,0
T004153,C0114,2024-01-02,Chipotle,Dining,116.53,FL,0
T004154,C0106,2024-12-10,Shell,Gas,36.32,MD,0
T004155,C0195,2024-03-10,Local Bistro,Dining,1519.11,DC,1
T004156,C0050,2024-06-28,Chipotle,Dining,105.72,MD,0
T004157,C0036,2024-10-09,AMC Theaters,Entertainment,13.14,IL,0
T004158,C0040,2024-10-01,Amazon,Shopping,149.69,FL,0
T004159,C0040,2024-11-06,Spotify,Entertainment,37.51,FL,0
T004160,C0001,2024-01-20,Amazon,Shopping,367.25,MD,0
T004161,C0116,2024-07-09,Starbucks,Dining,107.89,MD,0
T004162,C0030,2024-12-07,Spotify,Entertainment,6.63,FL,0
T004163,C0199,2024-06-12,Walgreens,Healthcare,290.48,IL,0
T004164,C0038,2024-01-04,Marriott,Travel,643.66,DC,0
T004165,C0031,2024-10-11,Urgent Care,Healthcare,294.36,NY,0
T004166,C0119,2024-03-06,Netflix,Entertainment,681.97,DC,1
T004167,C0077,2024-12-30,McDonalds,Dining,113.75,NY,0
T004168,C0020,2024-09-18,Walgreens,Healthcare,230.68,MD,0
T004169,C0168,2024-08-28,Walmart,Shopping,284.5,TX,0
T004170,C0074,2024-03-30,Delta Airlines,Travel,113.75,VA,0
T004171,C0143,2024-07-16,Netflix,Entertainment,17.21,NY,0
T004172,C0144,2024-08-25,Trader Joes,Groceries,120.5,TX,0
T004173,C0171,2024-04-23,Delta Airlines,Travel,667.93,CA,0
T004174,C0184,2024-05-02,Dominion Energy,Utilities,169.74,NY,0
T004175,C0148,2024-06-18,Safeway,Groceries,119.46,FL,0
T004176,C0127,2024-12-23,LabCorp,Healthcare,232.77,DC,0
T004177,C0072,2024-08-02,Delta Airlines,Travel,502.06,VA,0
T004178,C0164,2024-07-02,Safeway,Groceries,180.9,NY,0
T004179,C0140,2024-07-12,Shell,Gas,24.0,DC,0
T004180,C0085,2024-05-03,Chevron,Gas,34.01,VA,0
T004181,C0096,2024-02-12,Verizon,Utilities,97.84,FL,0
T004182,C0107,2024-08-02,Starbucks,Dining,83.03,MD,0
T004183,C0151,2024-07-02,Trader Joes,Groceries,1200.88,IL,1
T004184,C0123,2024-11-23,BP,Gas,56.77,VA,0
T004185,C0069,2024-09-12,Best Buy,Shopping,431.95,TX,0
T004186,C0003,2024-05-03,Target,Shopping,375.81,DC,0
T004187,C0045,2024-09-19,Spotify,Entertainment,5.26,MD,0
T004188,C0021,2024-06-06,Comcast,Utilities,48.8,NY,0
T004189,C0064,2024-06-16,Shell,Gas,52.07,IL,0
T004190,C0073,2024-03-30,Kroger,Groceries,170.14,NY,0
T004191,C0097,2024-05-22,Trader Joes,Groceries,49.62,FL,0
T004192,C0062,2024-12-02,AMC Theaters,Entertainment,12.94,IL,0
T004193,C0173,2024-04-02,Walmart,Shopping,466.49,FL,0
T004194,C0083,2024-04-25,Airbnb,Travel,2570.35,FL,1
T004195,C0155,2024-04-04,Chevron,Gas,74.29,CA,0
T004196,C0154,2024-03-21,Local Bistro,Dining,20.91,NY,0
T004197,C0041,2024-01-14,Marriott,Travel,276.53,TX,0
T004198,C0139,2024-07-02,Delta Airlines,Travel,563.37,TX,0
T004199,C0104,2024-08-31,BP,Gas,71.51,IL,0
T004200,C0102,2024-06-30,AMC Theaters,Entertainment,46.33,VA,0
T004201,C0032,2024-09-13,AMC Theaters,Entertainment,7.48,VA,0
T004202,C0092,2024-03-18,Trader Joes,Groceries,28.11,MD,0
T004203,C0150,2024-10-22,Whole Foods,Groceries,63.08,MD,0
T004204,C0096,2024-11-05,Steam,Entertainment,31.8,FL,0
T004205,C0001,2024-04-04,Whole Foods,Groceries,147.57,MD,0
T004206,C0111,2024-03-15,Local Bistro,Dining,30.26,FL,0
T004207,C0184,2024-02-02,Best Buy,Shopping,264.35,NY,0
T004208,C0154,2024-08-18,Amazon,Shopping,295.99,NY,0
T004209,C0037,2024-05-26,Netflix,Entertainment,48.67,IL,0
T004210,C0056,2024-02-12,Marriott,Travel,771.78,DC,0
T004211,C0120,2024-05-25,Verizon,Utilities,86.35,NY,0
T004212,C0188,2024-08-15,Target,Shopping,21.23,NY,0
T004213,C0158,2024-04-10,Walmart,Shopping,343.67,TX,0
T004214,C0027,2024-09-12,Local Bistro,Dining,57.07,MD,0
T004215,C0110,2024-06-25,CVS Pharmacy,Healthcare,61.27,VA,0
T004216,C0195,2024-03-05,Shell,Gas,21.59,DC,0
T004217,C0142,2024-09-01,McDonalds,Dining,70.22,VA,0
T004218,C0019,2024-03-08,Trader Joes,Groceries,64.26,TX,0
T004219,C0101,2024-01-13,DC Water,Utilities,95.68,CA,0
T004220,C0162,2024-06-20,BP,Gas,34.76,TX,0
T004221,C0176,2024-10-03,Verizon,Utilities,90.48,VA,0
T004222,C0036,2024-11-27,ExxonMobil,Gas,50.76,IL,0
T004223,C0128,2024-05-26,Chipotle,Dining,103.04,NY,0
T004224,C0050,2024-01-15,Whole Foods,Groceries,189.01,MD,0
T004225,C0087,2024-05-04,AMC Theaters,Entertainment,43.67,TX,0
T004226,C0037,2024-06-25,Best Buy,Shopping,305.73,IL,0
T004227,C0098,2024-03-05,BP,Gas,78.25,CA,0
T004228,C0138,2024-09-08,Amazon,Shopping,334.67,DC,0
T004229,C0175,2024-06-24,DC Water,Utilities,126.92,CA,0
T004230,C0088,2024-01-22,AMC Theaters,Entertainment,10.18,NY,0
T004231,C0171,2024-06-29,Kroger,Groceries,49.46,CA,0
T004232,C0075,2024-08-15,Airbnb,Travel,699.35,VA,0
T004233,C0095,2024-09-06,Starbucks,Dining,30.14,IL,0
T004234,C0089,2024-09-07,AMC Theaters,Entertainment,57.26,IL,0
T004235,C0101,2024-11-10,Urgent Care,Healthcare,146.09,CA,0
T004236,C0136,2024-10-28,Dominion Energy,Utilities,102.4,FL,0
T004237,C0148,2024-03-02,Walmart,Shopping,25.51,FL,0
T004238,C0036,2024-07-30,CVS Pharmacy,Healthcare,177.79,IL,0
T004239,C0108,2024-09-30,Urgent Care,Healthcare,279.35,FL,0
T004240,C0037,2024-03-05,Kroger,Groceries,155.12,IL,0
T004241,C0183,2024-11-01,Comcast,Utilities,190.59,NY,0
T004242,C0180,2024-10-26,Kroger,Groceries,159.97,IL,0
T004243,C0069,2024-03-08,Delta Airlines,Travel,481.65,TX,0
T004244,C0169,2024-04-05,CVS Pharmacy,Healthcare,52.73,CA,0
T004245,C0127,2024-05-26,Verizon,Utilities,184.82,DC,0
T004246,C0186,2024-07-10,Comcast,Utilities,49.76,IL,0
T004247,C0179,2024-01-13,Kroger,Groceries,56.65,IL,0
T004248,C0136,2024-05-29,Delta Airlines,Travel,389.59,FL,0
T004249,C0037,2024-08-15,AMC Theaters,Entertainment,40.48,IL,0
T004250,C0178,2024-06-11,Safeway,Groceries,31.53,TX,0
T004251,C0125,2024-01-07,Chevron,Gas,43.73,DC,0
T004252,C0057,2024-04-12,Airbnb,Travel,53.26,VA,0
T004253,C0036,2024-01-26,Delta Airlines,Travel,718.51,IL,0
T004254,C0133,2024-03-05,Walmart,Shopping,203.03,VA,0
T004255,C0140,2024-04-18,AMC Theaters,Entertainment,28.26,DC,0
T004256,C0148,2024-09-17,Shell,Gas,29.98,FL,0
T004257,C0139,2024-11-22,Chevron,Gas,25.15,TX,0
T004258,C0003,2024-11-06,LabCorp,Healthcare,276.03,DC,0
T004259,C0154,2024-10-14,Delta Airlines,Travel,789.03,NY,0
T004260,C0072,2024-04-06,Whole Foods,Groceries,46.2,VA,0
T004261,C0196,2024-07-10,Starbucks,Dining,15.49,TX,0
T004262,C0001,2024-06-18,Chipotle,Dining,42.1,MD,0
T004263,C0089,2024-04-20,Whole Foods,Groceries,191.3,IL,0
T004264,C0148,2024-05-10,Safeway,Groceries,134.85,FL,0
T004265,C0016,2024-02-02,Target,Shopping,184.06,IL,0
T004266,C0131,2024-12-17,CVS Pharmacy,Healthcare,71.94,CA,0
T004267,C0134,2024-09-20,McDonalds,Dining,81.03,DC,0
T004268,C0118,2024-09-15,LabCorp,Healthcare,24.48,NY,0
T004269,C0164,2024-07-25,Whole Foods,Groceries,112.94,NY,0
T004270,C0073,2024-09-06,Verizon,Utilities,172.94,NY,0
T004271,C0068,2024-11-07,Whole Foods,Groceries,26.7,FL,0
T004272,C0169,2024-11-06,Local Bistro,Dining,67.98,CA,0
T004273,C0181,2024-12-25,Steam,Entertainment,10.66,MD,0
T004274,C0094,2024-09-21,Chevron,Gas,78.67,NY,0
T004275,C0146,2024-08-12,DC Water,Utilities,90.56,DC,0
T004276,C0134,2024-03-22,AMC Theaters,Entertainment,27.76,DC,0
T004277,C0011,2024-06-19,CVS Pharmacy,Healthcare,291.2,TX,0
T004278,C0096,2024-07-01,Spotify,Entertainment,40.4,FL,0
T004279,C0090,2024-08-13,ExxonMobil,Gas,62.34,DC,0
T004280,C0064,2024-05-06,Walgreens,Healthcare,177.77,IL,0
T004281,C0195,2024-03-22,Uber,Travel,340.92,DC,0
T004282,C0025,2024-06-20,DC Water,Utilities,125.12,TX,0
T004283,C0085,2024-08-07,Best Buy,Shopping,280.81,VA,0
T004284,C0054,2024-01-04,Trader Joes,Groceries,47.29,CA,0
T004285,C0053,2024-04-01,Airbnb,Travel,409.24,DC,0
T004286,C0152,2024-06-11,Spotify,Entertainment,8.83,IL,0
T004287,C0190,2024-06-12,Trader Joes,Groceries,42.64,NY,0
T004288,C0077,2024-05-02,Shell,Gas,20.27,NY,0
T004289,C0049,2024-03-05,Kroger,Groceries,179.48,CA,0
T004290,C0164,2024-10-11,Comcast,Utilities,177.05,NY,0
T004291,C0124,2024-08-21,DC Water,Utilities,186.38,CA,0
T004292,C0030,2024-03-12,McDonalds,Dining,45.09,FL,0
T004293,C0124,2024-01-01,BP,Gas,66.81,CA,0
T004294,C0114,2024-02-07,Starbucks,Dining,15.29,FL,0
T004295,C0072,2024-05-31,Marriott,Travel,556.35,VA,0
T004296,C0174,2024-12-03,Safeway,Groceries,107.02,DC,0
T004297,C0170,2024-02-18,DC Water,Utilities,158.76,FL,0
T004298,C0183,2024-12-13,Shell,Gas,54.78,NY,0
T004299,C0028,2024-12-29,ExxonMobil,Gas,56.59,DC,0
T004300,C0103,2024-07-27,Chevron,Gas,37.76,VA,0
T004301,C0186,2024-04-09,BP,Gas,37.25,IL,0
T004302,C0005,2024-03-23,Walgreens,Healthcare,281.49,VA,0
T004303,C0036,2024-04-10,ExxonMobil,Gas,66.82,IL,0
T004304,C0178,2024-02-15,Marriott,Travel,484.59,TX,0
T004305,C0063,2024-01-11,Kroger,Groceries,85.13,DC,0
T004306,C0172,2024-01-26,Steam,Entertainment,46.92,NY,0
T004307,C0164,2024-06-17,Chipotle,Dining,14.09,NY,0
T004308,C0012,2024-12-28,Local Bistro,Dining,101.17,NY,0
T004309,C0003,2024-03-09,Whole Foods,Groceries,92.24,DC,0
T004310,C0184,2024-08-27,Spotify,Entertainment,55.04,NY,0
T004311,C0143,2024-06-12,AMC Theaters,Entertainment,20.9,NY,0
T004312,C0053,2024-02-15,Urgent Care,Healthcare,184.04,DC,0
T004313,C0147,2024-10-18,Chevron,Gas,25.48,DC,0
T004314,C0063,2024-05-25,Chevron,Gas,60.73,DC,0
T004315,C0040,2024-02-16,Trader Joes,Groceries,189.63,FL,0
T004316,C0178,2024-08-04,Airbnb,Travel,323.65,TX,0
T004317,C0037,2024-10-02,Best Buy,Shopping,176.54,IL,0
T004318,C0152,2024-12-08,Airbnb,Travel,2527.11,IL,1
T004319,C0177,2024-10-06,Delta Airlines,Travel,343.34,NY,0
T004320,C0078,2024-06-12,Shell,Gas,2414.23,IL,1
T004321,C0072,2024-09-10,AMC Theaters,Entertainment,53.26,VA,0
T004322,C0167,2024-11-26,Netflix,Entertainment,43.28,MD,0
T004323,C0061,2024-12-01,Urgent Care,Healthcare,273.78,MD,0
T004324,C0183,2024-02-15,Netflix,Entertainment,54.89,NY,0
T004325,C0010,2024-02-03,Trader Joes,Groceries,119.55,DC,0
T004326,C0187,2024-09-29,Safeway,Groceries,194.09,MD,0
T004327,C0165,2024-12-23,Spotify,Entertainment,57.35,FL,0
T004328,C0140,2024-11-14,Delta Airlines,Travel,604.7,DC,0
T004329,C0068,2024-08-01,Steam,Entertainment,28.36,FL,0
T004330,C0107,2024-09-30,BP,Gas,2472.17,MD,1
T004331,C0022,2024-12-11,Marriott,Travel,526.39,NY,0
T004332,C0090,2024-12-23,Best Buy,Shopping,490.98,DC,0
T004333,C0001,2024-02-07,Walgreens,Healthcare,298.12,MD,0
T004334,C0023,2024-12-14,Safeway,Groceries,118.73,CA,0
T004335,C0200,2024-11-09,Netflix,Entertainment,28.8,NY,0
T004336,C0155,2024-03-12,Dominion Energy,Utilities,46.09,CA,0
T004337,C0032,2024-12-07,Target,Shopping,219.76,VA,0
T004338,C0105,2024-02-23,CVS Pharmacy,Healthcare,127.61,DC,0
T004339,C0123,2024-09-02,Local Bistro,Dining,53.79,VA,0
T004340,C0169,2024-04-30,Steam,Entertainment,28.78,CA,0
T004341,C0171,2024-02-14,CVS Pharmacy,Healthcare,221.33,CA,0
T004342,C0199,2024-07-24,Airbnb,Travel,178.92,IL,0
T004343,C0109,2024-08-15,Chevron,Gas,50.88,NY,0
T004344,C0003,2024-11-25,Steam,Entertainment,26.84,DC,0
T004345,C0084,2024-10-08,Marriott,Travel,737.58,FL,0
T004346,C0183,2024-05-29,Kroger,Groceries,124.54,NY,0
T004347,C0082,2024-06-14,Starbucks,Dining,47.55,MD,0
T004348,C0120,2024-06-14,Airbnb,Travel,780.9,NY,0
T004349,C0098,2024-10-08,Amazon,Shopping,421.72,CA,0
T004350,C0095,2024-01-16,Safeway,Groceries,186.37,IL,0
T004351,C0075,2024-02-25,Local Bistro,Dining,108.11,VA,0
T004352,C0085,2024-10-19,Comcast,Utilities,41.9,VA,0
T004353,C0152,2024-06-28,Urgent Care,Healthcare,242.42,IL,0
T004354,C0113,2024-06-06,Chipotle,Dining,67.81,TX,0
T004355,C0167,2024-01-03,CVS Pharmacy,Healthcare,218.34,MD,0
T004356,C0070,2024-10-14,Airbnb,Travel,676.45,IL,0
T004357,C0164,2024-11-16,Verizon,Utilities,853.24,NY,1
T004358,C0051,2024-02-22,Whole Foods,Groceries,151.6,DC,0
T004359,C0163,2024-11-25,Whole Foods,Groceries,111.29,MD,0
T004360,C0010,2024-03-28,Dominion Energy,Utilities,127.18,DC,0
T004361,C0103,2024-04-02,Walgreens,Healthcare,56.99,VA,0
T004362,C0105,2024-11-20,Netflix,Entertainment,35.84,DC,0
T004363,C0011,2024-11-23,Kroger,Groceries,55.2,TX,0
T004364,C0067,2024-11-29,Airbnb,Travel,582.94,NY,0
T004365,C0180,2024-05-02,Dominion Energy,Utilities,109.83,IL,0
T004366,C0163,2024-12-23,Amazon,Shopping,407.35,MD,0
T004367,C0177,2024-06-05,McDonalds,Dining,53.01,NY,0
T004368,C0153,2024-12-13,Urgent Care,Healthcare,235.32,NY,0
T004369,C0013,2024-04-16,Chevron,Gas,41.71,MD,0
T004370,C0096,2024-06-18,Spotify,Entertainment,44.85,FL,0
T004371,C0168,2024-06-30,Chevron,Gas,75.65,TX,0
T004372,C0171,2024-05-31,Target,Shopping,287.36,CA,0
T004373,C0170,2024-11-18,Urgent Care,Healthcare,56.41,FL,0
T004374,C0127,2024-07-19,Steam,Entertainment,50.64,DC,0
T004375,C0062,2024-12-05,Delta Airlines,Travel,658.55,IL,0
T004376,C0135,2024-09-17,Verizon,Utilities,183.19,DC,0
T004377,C0041,2024-12-02,BP,Gas,69.75,TX,0
T004378,C0063,2024-10-01,ExxonMobil,Gas,2310.15,DC,1
T004379,C0079,2024-07-03,CVS Pharmacy,Healthcare,298.41,DC,0
T004380,C0045,2024-08-25,Best Buy,Shopping,95.11,MD,0
T004381,C0014,2024-05-23,Comcast,Utilities,59.28,TX,0
T004382,C0155,2024-12-22,Netflix,Entertainment,30.71,CA,0
T004383,C0190,2024-10-29,Comcast,Utilities,83.5,NY,0
T004384,C0089,2024-10-14,Trader Joes,Groceries,186.57,IL,0
T004385,C0036,2024-02-26,LabCorp,Healthcare,112.76,IL,0
T004386,C0177,2024-06-24,Safeway,Groceries,24.17,NY,0
T004387,C0144,2024-04-17,McDonalds,Dining,47.78,TX,0
T004388,C0036,2024-12-16,Dominion Energy,Utilities,146.73,IL,0
T004389,C0058,2024-04-06,Dominion Energy,Utilities,43.37,IL,0
T004390,C0026,2024-05-02,Starbucks,Dining,82.25,CA,0
T004391,C0071,2024-07-02,Airbnb,Travel,188.49,NY,0
T004392,C0068,2024-12-11,Airbnb,Travel,335.23,FL,0
T004393,C0171,2024-12-20,CVS Pharmacy,Healthcare,24.82,CA,0
T004394,C0058,2024-06-27,Spotify,Entertainment,21.09,IL,0
T004395,C0067,2024-11-05,Shell,Gas,69.43,NY,0
T004396,C0150,2024-02-18,Spotify,Entertainment,9.31,MD,0
T004397,C0078,2024-06-09,LabCorp,Healthcare,229.18,IL,0
T004398,C0117,2024-03-10,Kroger,Groceries,105.3,MD,0
T004399,C0028,2024-04-12,Chevron,Gas,34.85,DC,0
T004400,C0025,2024-12-07,Delta Airlines,Travel,288.1,TX,0
T004401,C0109,2024-05-11,Airbnb,Travel,712.23,NY,0
T004402,C0109,2024-09-26,Safeway,Groceries,41.34,NY,0
T004403,C0168,2024-03-22,DC Water,Utilities,32.4,TX,0
T004404,C0016,2024-02-12,BP,Gas,56.21,IL,0
T004405,C0006,2024-02-07,Spotify,Entertainment,28.97,NY,0
T004406,C0016,2024-01-17,Walmart,Shopping,360.45,IL,0
T004407,C0152,2024-12-12,Marriott,Travel,577.92,IL,0
T004408,C0059,2024-04-20,Starbucks,Dining,40.84,TX,0
T004409,C0199,2024-09-14,Safeway,Groceries,81.95,IL,0
T004410,C0169,2024-01-30,Target,Shopping,85.45,CA,0
T004411,C0063,2024-07-06,ExxonMobil,Gas,22.77,DC,0
T004412,C0142,2024-02-24,Marriott,Travel,234.74,VA,0
T004413,C0093,2024-07-12,Urgent Care,Healthcare,145.3,VA,0
T004414,C0017,2024-05-29,McDonalds,Dining,74.95,FL,0
T004415,C0161,2024-02-13,Target,Shopping,267.85,FL,0
T004416,C0166,2024-08-11,Target,Shopping,443.22,NY,0
T004417,C0022,2024-12-06,Trader Joes,Groceries,196.64,NY,0
T004418,C0031,2024-01-09,McDonalds,Dining,54.88,NY,0
T004419,C0030,2024-07-18,Comcast,Utilities,183.55,FL,0
T004420,C0017,2024-03-23,Comcast,Utilities,116.57,FL,0
T004421,C0037,2024-09-14,Chipotle,Dining,63.81,IL,0
T004422,C0040,2024-10-30,Delta Airlines,Travel,462.46,FL,0
T004423,C0020,2024-04-21,Urgent Care,Healthcare,207.03,MD,0
T004424,C0124,2024-07-02,Chipotle,Dining,25.06,CA,0
T004425,C0116,2024-08-14,Verizon,Utilities,139.39,MD,0
T004426,C0153,2024-04-10,McDonalds,Dining,16.21,NY,0
T004427,C0014,2024-01-04,Trader Joes,Groceries,43.57,TX,0
T004428,C0191,2024-10-11,Steam,Entertainment,38.71,VA,0
T004429,C0191,2024-01-29,Walmart,Shopping,97.5,VA,0
T004430,C0103,2024-01-25,DC Water,Utilities,70.42,VA,0
T004431,C0070,2024-05-19,Trader Joes,Groceries,93.46,IL,0
T004432,C0174,2024-11-16,LabCorp,Healthcare,29.95,DC,0
T004433,C0038,2024-10-04,Steam,Entertainment,32.77,DC,0
T004434,C0063,2024-03-29,Airbnb,Travel,103.75,DC,0
T004435,C0081,2024-05-05,Starbucks,Dining,40.89,IL,0
T004436,C0140,2024-03-17,Target,Shopping,16.42,DC,0
T004437,C0169,2024-04-30,Uber,Travel,180.36,CA,0
T004438,C0190,2024-12-10,Netflix,Entertainment,26.27,NY,0
T004439,C0200,2024-07-31,BP,Gas,70.47,NY,0
T004440,C0145,2024-05-05,Local Bistro,Dining,91.21,DC,0
T004441,C0120,2024-08-07,Best Buy,Shopping,248.84,NY,0
T004442,C0006,2024-02-11,Walgreens,Healthcare,84.52,NY,0
T004443,C0200,2024-01-05,Kroger,Groceries,102.22,NY,0
T004444,C0069,2024-11-30,CVS Pharmacy,Healthcare,204.67,TX,0
T004445,C0083,2024-04-20,Starbucks,Dining,60.47,FL,0
T004446,C0021,2024-11-14,Chipotle,Dining,39.13,NY,0
T004447,C0093,2024-08-03,Walmart,Shopping,308.67,VA,0
